panel_id,week,tg,ii,age,income,education,gender,t_kakao_talk,t_anipang,t_kakao_story,t_kakao_game,t_non_kakao_game,t_non_kakao_story,t_non_kakao_talk,t_non_kakao
2326,1,0,0,3,4,4,Male,0,0,0,0,1229,0,4049,18092
2326,2,0,0,3,4,4,Male,0,0,0,0,0,0,771,4141
23277,1,0,0,4,2,2,Female,1030,0,120,0,0,9,4608,10152
23277,2,0,0,4,2,2,Female,337,0,60,0,1593,0,3801,9762
23335,1,0,0,3,3,4,Male,8078,0,0,0,60,205,4494,132107
23335,2,0,0,3,3,4,Male,4832,0,72,0,238,0,930,138220
23396,1,0,0,3,3,4,Female,1396,0,0,0,0,0,6083,15472
23396,2,0,0,3,3,4,Female,2163,0,0,0,0,0,5534,10156
23444,1,0,0,2,2,3,Male,31909,0,0,0,1691,2131,1599,103172
23444,2,0,0,2,2,3,Male,24925,0,423,0,512,3943,1357,36639
23452,1,0,0,3,2,4,Female,52137,0,4236,0,16635,0,3761,30892
23452,2,0,0,3,2,4,Female,24932,0,11052,0,29815,0,23687,71050
23456,1,0,0,5,2,2,Male,333,0,0,0,0,0,29576,30714
23456,2,0,0,5,2,2,Male,48,0,0,0,0,0,33447,57225
23464,1,0,0,3,4,4,Male,459,0,732,0,2164,12,1036,14006
23464,2,0,0,3,4,4,Male,3052,0,15,0,0,0,1754,8310
23507,1,0,0,3,4,4,Male,23675,0,37,0,14724,53,3258,40469
23507,2,0,0,3,4,4,Male,37040,0,13,880,10727,20,7141,55099
23519,1,1,0,3,2,2,Female,17997,0,11031,0,556,0,2010,46645
23519,2,1,1,3,2,2,Female,16070,19982,9388,0,3686,0,1144,14787
23533,1,0,0,2,4,4,Male,13619,0,0,0,8985,1195,393,35402
23533,2,0,0,2,4,4,Male,15394,0,0,0,1743,5676,430,63358
23570,1,0,0,2,2,4,Male,8895,0,437,0,0,0,919,2167
23570,2,0,0,2,2,4,Male,10398,0,903,0,431,0,1149,3554
23585,1,0,0,5,3,2,Female,2102,0,0,0,0,0,1998,16177
23585,2,0,0,5,3,2,Female,3129,0,0,0,0,0,35041,43015
23610,1,0,0,3,2,4,Female,5416,0,6245,0,1600,12,1568,16957
23610,2,0,0,3,2,4,Female,96,0,1116,0,2957,0,12,4311
23647,1,0,0,3,2,3,Male,10142,0,0,0,0,0,227,6894
23647,2,0,0,3,2,3,Male,7808,0,0,0,0,0,47,10297
23741,1,0,0,1,3,1,Male,0,0,0,0,846,0,0,846
23741,2,0,0,1,3,1,Male,0,0,0,0,0,0,38,2022
23751,1,0,0,1,4,1,Female,3668,0,627,0,3746,39,617,29934
23751,2,0,0,1,4,1,Female,1684,0,323,0,7056,3,904,22631
23770,1,0,0,5,3,4,Male,3216,0,404,0,0,100,1845,76244
23770,2,0,0,5,3,4,Male,91,0,0,0,0,146,227,5955
23772,1,0,0,4,3,2,Female,4822,0,212,0,0,0,4249,72129
23772,2,0,0,4,3,2,Female,8490,0,372,0,0,0,23474,51542
238,1,0,0,5,4,4,Male,2150,0,0,0,57,379,5406,36887
238,2,0,0,5,4,4,Male,1073,0,0,0,415,102,1315,32648
2380,1,0,0,4,3,4,Male,18245,0,254,0,18449,148,2379,29482
2380,2,0,0,4,3,4,Male,41580,0,970,0,107791,0,5811,148853
2385,1,0,0,3,3,4,Male,0,0,0,0,8051,0,794,10788
2385,2,0,0,3,3,4,Male,0,0,0,0,18102,0,312,20828
23928,1,0,0,1,2,1,Male,9,0,4,0,2705,0,104,4250
23928,2,0,0,1,2,1,Male,0,0,0,0,0,0,329,69785
23937,1,0,0,3,4,4,Male,0,0,0,0,15910,0,647,20794
23937,2,0,0,3,4,4,Male,0,0,0,0,7933,0,1371,20376
23942,1,0,0,1,4,1,Female,4034,0,3989,0,13820,169,1649,35405
23942,2,0,0,1,4,1,Female,2983,0,6320,0,16091,1823,1132,59171
23948,1,0,0,1,3,1,Male,12889,0,18594,0,971,0,10042,112504
23948,2,0,0,1,3,1,Male,1689,0,2864,352,183,0,6102,142231
23954,1,0,0,3,4,4,Female,607,0,0,0,0,0,0,1467
23954,2,0,0,3,4,4,Female,3652,0,1824,0,2865,4293,954,15776
23978,1,0,0,3,2,4,Male,5262,0,0,0,657,6,8590,139946
23978,2,0,0,3,2,4,Male,1664,0,0,0,616,0,6481,109934
23986,1,0,0,4,3,2,Female,605,0,85,0,12592,336,49,16683
23986,2,0,0,4,3,2,Female,2644,0,865,0,19741,11162,1945,44939
24006,1,0,0,3,2,2,Female,5150,0,0,0,2175,19,2831,27880
24006,2,0,0,3,2,2,Female,11788,0,0,0,7973,0,1833,20983
24068,1,0,0,1,4,1,Male,28386,0,9053,0,5805,30,752,48545
24068,2,0,0,1,4,1,Male,46243,0,24422,0,589,0,176,45713
24092,1,0,0,2,4,4,Female,14680,0,864,0,0,0,374,2583
24092,2,0,0,2,4,4,Female,11726,0,1550,0,0,0,297,1384
24125,1,1,0,3,3,4,Female,2040,0,0,0,13060,0,3651,70716
24125,2,1,1,3,3,4,Female,21632,20909,0,0,1608,0,2599,42098
24138,1,0,0,2,3,4,Female,1175,0,423,0,0,0,139,700
24138,2,0,0,2,3,4,Female,9554,0,2921,0,0,0,17979,20213
24160,1,0,0,1,4,1,Female,23405,0,2840,0,0,3983,940,86989
24160,2,0,0,1,4,1,Female,56908,0,2475,220,0,3140,1384,72501
24189,1,1,0,2,4,4,Female,60594,0,2142,0,0,0,5664,22293
24189,2,1,1,2,4,4,Female,52465,409,4149,0,0,0,15066,20678
24195,1,0,0,4,3,4,Male,3615,0,8308,0,15247,0,197,65244
24195,2,0,0,4,3,4,Male,5483,0,18769,0,25033,0,370,45879
24196,1,0,0,3,3,4,Female,1875,0,5245,0,632,0,3925,10452
24196,2,0,0,3,3,4,Female,4300,0,5994,0,103,0,1329,8831
24211,1,1,0,2,2,3,Female,78358,0,1826,0,0,3722,3400,27861
24211,2,1,1,2,2,3,Female,88289,47665,2781,420,1154,4584,616,40201
24219,1,0,0,4,3,4,Female,13511,0,795,0,0,0,15851,21298
24219,2,0,0,4,3,4,Female,1512,0,231,0,0,0,2130,6282
24253,1,0,0,2,3,4,Female,4128,0,0,0,0,0,12783,63819
24253,2,0,0,2,3,4,Female,0,0,0,0,0,0,1175,2302
24275,1,1,0,3,4,4,Female,19543,0,1015,0,0,2634,857,8803
24275,2,1,1,3,4,4,Female,80772,25351,15937,3204,0,3459,4328,37415
24279,1,1,0,2,2,2,Female,23499,0,0,0,0,108,24020,41077
24279,2,1,1,2,2,2,Female,35890,209,7556,520,0,4378,11550,39647
24295,1,0,0,2,2,4,Female,9989,0,0,0,0,4496,876,91586
24295,2,0,0,2,2,4,Female,5383,0,0,0,0,4544,667,74724
24310,1,0,0,3,2,4,Female,8036,0,12370,0,0,0,2536,17338
24310,2,0,0,3,2,4,Female,8016,0,17768,0,0,0,3694,39678
24344,1,0,0,2,4,3,Male,4213,0,5317,0,0,6152,3286,22084
24344,2,0,0,2,4,3,Male,4283,0,5268,0,0,5292,999,27785
2435,1,0,0,3,4,4,Female,2714,0,0,0,63422,0,3932,76859
2435,2,0,0,3,4,4,Female,1656,0,0,0,68134,0,2260,91705
24371,1,0,0,3,4,4,Male,6698,0,1917,0,4,0,2025,24471
24371,2,0,0,3,4,4,Male,17246,0,5073,91,0,0,4991,93350
24379,1,1,0,2,3,4,Female,2776,0,3297,0,123,0,3068,22841
24379,2,1,1,2,3,4,Female,5062,1025,873,249,1400,0,4411,36247
2439,1,0,0,3,3,4,Female,1793,0,0,0,0,0,2749,5503
2439,2,0,0,3,3,4,Female,105,0,0,0,0,10,1889,6793
24390,1,0,0,2,3,4,Female,9797,0,0,0,21,429,3099,13959
24390,2,0,0,2,3,4,Female,16785,0,0,0,111,492,4130,32194
24411,1,0,0,2,4,4,Male,7863,0,0,0,0,79,250,3477
24411,2,0,0,2,4,4,Male,18147,0,0,0,0,2193,1791,5511
24435,1,0,0,3,2,3,Male,1559,0,0,0,0,0,8550,11014
24435,2,0,0,3,2,3,Male,672,0,0,0,0,0,6703,9422
24439,1,0,0,4,4,4,Female,1010,0,13,0,7098,0,3675,41532
24439,2,0,0,4,4,4,Female,151,0,10,0,227,0,9056,48175
24468,1,0,0,3,2,4,Male,91654,0,0,0,0,0,3677,9693
24468,2,0,0,3,2,4,Male,59789,0,0,0,10,0,1812,23416
24493,1,0,0,5,3,2,Male,0,0,0,0,0,0,0,22892
24493,2,0,0,5,3,2,Male,29,0,0,0,0,0,30,180
24496,1,0,0,3,3,4,Female,2931,0,0,0,5736,0,2016,47891
24496,2,0,0,3,3,4,Female,3333,0,0,0,7031,124,2738,68341
24520,1,0,0,2,4,4,Female,24337,0,9451,0,0,31072,6129,51492
24520,2,0,0,2,4,4,Female,53630,0,23742,0,0,34854,11894,100417
24565,1,0,0,3,4,4,Male,2317,0,0,0,1448,2768,3558,12383
24565,2,0,0,3,4,4,Male,3429,0,0,0,278,4008,3018,13174
24590,1,0,0,1,2,1,Male,65,0,0,0,0,1697,374,20986
24590,2,0,0,1,2,1,Male,16,0,0,0,0,331,1494,4334
24679,1,1,0,3,4,4,Female,6348,0,2479,0,7302,0,3042,33977
24679,2,1,1,3,4,4,Female,7038,30130,2370,279,5125,0,3216,27346
24691,1,0,0,2,3,4,Female,40137,0,0,0,3695,1873,5071,27013
24691,2,0,0,2,3,4,Female,11829,0,0,0,0,1395,2225,15734
24707,1,0,0,3,2,4,Female,15339,0,0,0,9,0,25244,137585
24707,2,0,0,3,2,4,Female,4495,0,0,0,2167,10,31104,121802
24734,1,0,0,3,4,4,Male,12497,0,0,0,0,0,2431,4049
24734,2,0,0,3,4,4,Male,11436,0,0,0,0,0,4796,6455
24790,1,0,0,4,3,4,Male,2673,0,909,0,0,0,5251,45318
24790,2,0,0,4,3,4,Male,849,0,0,0,0,0,5747,45242
24834,1,0,0,5,3,2,Female,5429,0,39,0,14455,6531,2996,42366
24834,2,0,0,5,3,2,Female,5463,0,9,0,2739,4607,2963,28044
24851,1,0,0,3,4,4,Female,18465,0,4045,0,34188,0,6510,81490
24851,2,0,0,3,4,4,Female,8487,0,564,0,43944,0,4014,74818
24854,1,0,0,1,4,1,Female,8577,0,846,0,10866,0,4099,180738
24854,2,0,0,1,4,1,Female,1485,0,867,0,10699,153,1256,120943
2486,1,0,0,3,4,4,Male,4354,0,466,0,0,932,2094,10409
2486,2,0,0,3,4,4,Male,5923,0,284,0,0,824,6173,27967
24889,1,0,0,2,2,3,Male,32483,0,989,0,0,1422,1316,22325
24889,2,0,0,2,2,3,Male,30117,0,934,0,0,1127,1750,31800
24907,1,0,0,3,3,4,Male,12771,0,0,0,316,0,2367,33334
24907,2,0,0,3,3,4,Male,14837,0,0,0,0,0,2889,21604
24981,1,0,0,2,4,4,Female,11554,0,0,0,0,0,3889,8996
24981,2,0,0,2,4,4,Female,16719,0,0,0,0,6,2590,7347
25022,1,0,0,4,4,4,Male,2796,0,444,0,0,1707,16302,51137
25022,2,0,0,4,4,4,Male,4838,0,36,0,0,172,17847,43053
25063,1,0,0,3,4,4,Male,16000,0,0,0,6898,60,5363,40037
25063,2,0,0,3,4,4,Male,20151,0,0,0,532,0,1907,8799
25089,1,0,0,3,3,4,Female,1793,0,0,0,0,0,2749,5503
25089,2,0,0,3,3,4,Female,105,0,0,0,0,10,1889,6793
25101,1,0,0,3,3,4,Male,3712,0,0,0,0,0,4224,13862
25101,2,0,0,3,3,4,Male,2701,0,0,0,0,0,702,13486
25123,1,0,0,2,3,2,Female,1051,0,0,0,385,1587,2183,16204
25123,2,0,0,2,3,2,Female,9668,0,0,0,0,1768,6855,25841
2514,1,0,0,4,2,4,Male,0,0,0,0,0,0,6935,22239
2514,2,0,0,4,2,4,Male,0,0,0,0,10,0,4883,36056
2518,1,0,0,4,4,4,Female,17254,0,2919,0,22793,0,12539,47546
2518,2,0,0,4,4,4,Female,14480,0,2069,0,19916,0,6822,35855
25197,1,0,0,2,3,3,Female,20221,0,199,0,0,8427,1354,30730
25197,2,0,0,2,3,3,Female,48153,0,475,0,0,20159,2056,73091
2520,1,0,0,5,3,4,Male,1656,0,0,0,0,2433,2268,43362
2520,2,0,0,5,3,4,Male,314,0,0,0,0,2286,6151,63144
25205,1,0,0,4,4,4,Male,160,0,0,0,0,0,427,42566
25205,2,0,0,4,4,4,Male,123,0,0,0,0,66,573,3361
25236,1,0,0,2,2,4,Female,49089,0,645,0,166,19,1598,25678
25236,2,0,0,2,2,4,Female,55037,0,906,0,0,5777,5124,36151
25239,1,0,0,3,3,4,Female,2841,0,1625,0,0,0,1352,10900
25239,2,0,0,3,3,4,Female,7664,0,1550,0,0,0,718,4915
25243,1,0,0,2,2,4,Female,28492,0,2342,0,0,4178,4659,32465
25243,2,0,0,2,2,4,Female,31517,0,6102,0,0,293,3711,46860
25309,1,0,0,3,2,4,Female,3535,0,0,0,20598,0,4125,52022
25309,2,0,0,3,2,4,Female,7754,0,0,0,22208,13,3202,49016
25311,1,0,0,3,4,4,Female,1888,0,0,0,0,0,6573,54471
25311,2,0,0,3,4,4,Female,963,0,0,0,0,0,2230,31118
25338,1,1,0,3,3,4,Female,4944,0,175,0,18027,0,6985,104512
25338,2,1,1,3,3,4,Female,3187,138,977,0,15024,0,3180,91932
25382,1,0,0,2,2,4,Male,21857,0,0,0,727,0,3437,11728
25382,2,0,0,2,2,4,Male,25863,0,0,2098,0,0,1584,5834
25385,1,0,0,1,2,1,Female,13995,0,814,0,0,805,689,39322
25385,2,0,0,1,2,1,Female,2150,0,706,0,0,574,654,74100
25395,1,0,0,1,4,1,Female,36178,0,0,0,61,0,14963,72498
25395,2,0,0,1,4,1,Female,53775,0,0,0,0,0,11767,81750
25428,1,1,0,3,2,2,Male,19634,0,11467,0,43451,0,1209,115236
25428,2,1,1,3,2,2,Male,10940,429,16047,0,27031,0,1029,89383
25432,1,0,0,3,4,4,Male,850,0,698,0,1261,19,1070,92751
25432,2,0,0,3,4,4,Male,4955,0,678,0,991,0,311,82224
25453,1,1,0,2,3,3,Female,5232,0,0,0,0,0,521,4480
25453,2,1,1,2,3,3,Female,20808,249,0,0,0,0,1153,2552
25462,1,0,0,3,3,2,Female,32831,0,10002,0,1469,0,3189,53715
25462,2,0,0,3,3,2,Female,38468,0,5556,0,913,0,3106,45137
25472,1,0,0,2,2,4,Male,36499,0,102,0,35665,4848,325,59007
25472,2,0,0,2,2,4,Male,38656,0,0,0,0,2252,517,18793
25492,1,0,0,3,2,4,Male,590,0,0,0,0,33,1839,13195
25492,2,0,0,3,2,4,Male,721,0,0,0,0,17,1159,8195
25517,1,0,0,4,3,4,Female,2287,0,0,0,0,10150,1501,37026
25517,2,0,0,4,3,4,Female,1080,0,0,0,0,8607,1776,54036
25530,1,0,0,4,3,4,Male,3912,0,113,0,15923,22,373,66651
25530,2,0,0,4,3,4,Male,187,0,268,36,10845,4612,884,27204
25549,1,0,0,2,4,4,Male,21378,0,0,0,28521,2665,2107,74464
25549,2,0,0,2,4,4,Male,30875,0,0,0,15792,2697,2538,71708
25552,1,1,0,2,3,3,Female,32180,0,1180,0,11987,15278,1076,151775
25552,2,1,1,2,3,3,Female,28138,1125,1024,11310,36,18785,516,142045
25611,1,0,0,4,3,4,Female,13511,0,795,0,0,0,15851,21298
25611,2,0,0,4,3,4,Female,1512,0,231,0,0,0,2130,6282
25624,1,0,0,3,3,4,Female,240,0,0,0,0,0,417,1244
25624,2,0,0,3,3,4,Female,25875,0,0,0,0,0,2066,14451
25628,1,0,0,1,2,1,Female,6879,0,9133,0,0,122,5985,18816
25628,2,0,0,1,2,1,Female,11444,0,8431,0,109,10355,3321,41415
2578,1,0,0,5,4,4,Male,7038,0,0,0,0,0,3655,57942
2578,2,0,0,5,4,4,Male,17264,0,0,0,0,0,1000,13399
25816,1,0,0,2,2,4,Male,22908,0,1819,0,34179,391,661,72319
25816,2,0,0,2,2,4,Male,11394,0,3765,0,26498,244,1605,48791
25818,1,0,0,4,4,4,Male,17250,0,8091,0,1694,13960,6281,245765
25818,2,0,0,4,4,4,Male,27006,0,3460,0,0,2750,5712,240253
25895,1,0,0,3,3,4,Male,9780,0,747,0,485,0,4811,14875
25895,2,0,0,3,3,4,Male,7251,0,1358,0,1686,0,4551,12083
25951,1,0,0,1,1,1,Male,1077,0,0,0,6923,0,104,16677
25951,2,0,0,1,1,1,Male,1980,0,0,0,22650,7,923,35374
25987,1,0,0,4,4,4,Female,5786,0,0,0,0,27,6647,30067
25987,2,0,0,4,4,4,Female,1824,0,838,0,0,0,8486,15112
26007,1,0,0,2,4,4,Female,5140,0,0,0,10,0,13322,29531
26007,2,0,0,2,4,4,Female,3247,0,0,0,0,0,24316,50052
26020,1,0,0,2,3,3,Male,1125,0,0,0,961,0,3547,23487
26020,2,0,0,2,3,3,Male,1941,0,0,0,0,0,629,32511
26024,1,0,0,3,3,4,Female,3717,0,0,0,6358,7666,6285,28031
26024,2,0,0,3,3,4,Female,3729,0,0,0,1460,15484,11726,34164
26068,1,1,0,3,4,2,Female,7089,0,0,0,433,4,8717,31405
26068,2,1,1,3,4,2,Female,14909,295,348,0,0,0,4985,33499
26098,1,1,0,2,1,3,Female,15228,0,1703,0,5883,3736,511,105501
26098,2,1,1,2,1,3,Female,7031,5017,2076,0,10379,3509,1076,107374
26100,1,0,0,2,2,3,Male,16959,0,0,0,31354,1332,1215,83567
26100,2,0,0,2,2,3,Male,15175,0,4,0,52854,1267,399,114228
2611,1,0,0,5,4,4,Male,4045,0,0,0,2134,1916,7074,35631
2611,2,0,0,5,4,4,Male,1238,0,58,0,0,4617,4262,55977
2620,1,0,0,4,4,4,Male,2586,0,0,0,0,0,3800,35528
2620,2,0,0,4,4,4,Male,304,0,0,0,0,0,5968,23906
26209,1,0,0,2,2,3,Male,38917,0,0,0,30445,3887,7070,58185
26209,2,0,0,2,2,3,Male,45929,0,0,0,16324,4258,7414,54639
26230,1,0,0,2,2,4,Female,21922,0,0,0,0,0,19944,29731
26230,2,0,0,2,2,4,Female,13881,0,0,0,0,0,2566,12535
26236,1,0,0,2,4,3,Female,29188,0,0,0,0,64225,272,87625
26236,2,0,0,2,4,3,Female,30052,0,0,0,0,42099,372,54795
26246,1,0,0,4,4,4,Female,2420,0,0,0,1672,469,34076,64427
26246,2,0,0,4,4,4,Female,2729,0,0,0,32365,40,14907,55732
26286,1,0,0,3,2,4,Female,10789,0,17417,0,148,0,1586,46013
26286,2,0,0,3,2,4,Female,14724,0,44885,0,485,13314,1495,59822
26291,1,0,0,5,2,1,Male,28715,0,938,0,0,277,3606,13881
26291,2,0,0,5,2,1,Male,17851,0,6,0,0,217,1155,5016
26298,1,0,0,2,1,3,Female,17954,0,0,0,0,0,1292,12683
26298,2,0,0,2,1,3,Female,11474,0,0,0,62,0,20987,36652
26300,1,0,0,4,2,4,Female,242,0,0,0,2734,0,1445,8828
26300,2,0,0,4,2,4,Female,139,0,0,0,2461,0,1334,8710
26304,1,0,0,1,1,1,Female,85393,0,5125,0,0,777,2408,57685
26304,2,0,0,1,1,1,Female,45788,0,2207,2572,0,498,9067,24651
26329,1,0,0,1,3,1,Male,572,0,3526,0,25,0,4756,36084
26329,2,0,0,1,3,1,Male,3623,0,4206,0,698,0,2868,30517
26384,1,0,0,4,3,4,Female,9849,0,4160,0,18298,9118,7042,57593
26384,2,0,0,4,3,4,Female,5911,0,3560,0,9355,1550,7793,46245
26455,1,0,0,1,3,1,Male,12889,0,18594,0,971,0,10042,112504
26455,2,0,0,1,3,1,Male,1689,0,2864,352,183,0,6102,142231
2646,1,0,0,5,3,4,Male,1128,0,0,0,32204,0,29673,71089
2646,2,0,0,5,3,4,Male,2280,0,0,0,35418,0,20192,66966
26462,1,0,0,2,4,3,Female,30257,0,10126,0,560,4214,1243,86604
26462,2,0,0,2,4,3,Female,34792,0,4766,0,0,2965,989,100898
26469,1,0,0,3,3,4,Female,6587,0,458,0,3111,0,2917,10583
26469,2,0,0,3,3,4,Female,10501,0,1216,0,8490,0,6809,25355
26470,1,0,0,5,4,2,Male,34,0,0,0,0,830,33,8502
26470,2,0,0,5,4,2,Male,67,0,15,0,0,2611,1022,11866
26511,1,0,0,4,3,4,Female,149,0,0,0,0,0,404,15621
26511,2,0,0,4,3,4,Female,524,0,0,0,3585,271,1834,25097
26512,1,0,0,4,3,4,Male,2972,0,0,0,0,0,14325,53920
26512,2,0,0,4,3,4,Male,9215,0,4,0,0,0,17150,92511
26532,1,0,0,2,2,3,Female,14000,0,0,0,0,5848,556,18282
26532,2,0,0,2,2,3,Female,25891,0,0,0,0,5550,3445,40094
26539,1,0,0,4,3,2,Male,805,0,0,0,0,10,3418,19823
26539,2,0,0,4,3,2,Male,931,0,0,0,0,0,580,4660
26598,1,0,0,4,2,4,Male,108,0,0,0,0,0,19193,55805
26598,2,0,0,4,2,4,Male,79,0,0,0,0,0,1540,23535
26647,1,0,0,1,3,1,Female,65,0,0,0,25130,3,17137,47034
26647,2,0,0,1,3,1,Female,565,0,0,0,11053,0,18,15526
26678,1,0,0,1,1,1,Male,3216,0,5746,0,13081,0,493,40409
26678,2,0,0,1,1,1,Male,6522,0,7238,0,14006,158,197,26692
26695,1,0,0,5,3,4,Female,0,0,0,0,0,617,1678,13691
26695,2,0,0,5,3,4,Female,4,0,0,0,0,5438,8099,37299
26702,1,0,0,2,4,3,Male,2793,0,0,0,0,0,5308,6450
26702,2,0,0,2,4,3,Male,1960,0,0,0,0,0,22140,32819
26757,1,0,0,4,4,2,Female,3957,0,15375,0,0,180,11841,31983
26757,2,0,0,4,4,2,Female,7549,0,10640,0,0,1538,15587,61882
2677,1,0,0,4,4,4,Female,14049,0,3092,0,0,0,5082,14400
2677,2,0,0,4,4,4,Female,3987,0,1095,0,0,0,4115,12532
26772,1,0,0,1,2,1,Female,13995,0,814,0,0,805,689,39322
26772,2,0,0,1,2,1,Female,2150,0,706,0,0,574,654,74100
26843,1,0,0,3,2,4,Female,35415,0,25843,0,3123,347,5491,44827
26843,2,0,0,3,2,4,Female,23894,0,8659,0,1373,1244,1931,32557
26920,1,0,0,3,1,4,Female,3502,0,345,0,4361,0,2252,11817
26920,2,0,0,3,1,4,Female,316,0,0,0,10886,0,2862,20258
26922,1,0,0,3,3,2,Female,15450,0,0,0,0,190,5364,17184
26922,2,0,0,3,3,2,Female,5832,0,0,0,0,0,5558,33432
26949,1,0,0,1,2,1,Female,83621,0,720,0,0,9563,700,22041
26949,2,0,0,1,2,1,Female,22214,0,1582,55,0,6391,1148,14285
26951,1,0,0,3,2,4,Male,1117,0,1560,0,0,134,3038,28461
26951,2,0,0,3,2,4,Male,1147,0,3882,0,0,167,2676,21752
26962,1,0,0,4,3,2,Female,4643,0,380,0,0,0,648,2358
26962,2,0,0,4,3,2,Female,2280,0,970,0,0,0,440,3412
2702,1,0,0,5,4,4,Male,0,0,0,0,0,1177,391,2602
2702,2,0,0,5,4,4,Male,0,0,0,0,0,1107,529,3197
2724,1,0,0,3,4,4,Male,26694,0,0,0,70697,0,1950,130281
2724,2,0,0,3,4,4,Male,26516,0,13,0,72073,0,2181,147207
2744,1,0,0,3,4,4,Male,6192,0,1597,0,0,1072,16325,57195
2744,2,0,0,3,4,4,Male,8838,0,1021,0,0,130,14898,47693
2756,1,0,0,5,3,4,Male,1340,0,305,0,0,7,9472,80893
2756,2,0,0,5,3,4,Male,8952,0,179,0,0,22,10959,118718
2768,1,0,0,5,3,4,Male,2900,0,37,0,0,3228,28963,66876
2768,2,0,0,5,3,4,Male,3735,0,0,0,0,2146,6750,24790
2787,1,0,0,4,3,2,Female,7886,0,739,0,0,6,4800,77425
2787,2,0,0,4,3,2,Female,3783,0,325,0,0,19,2683,25904
2843,1,0,0,4,3,4,Female,12197,0,554,0,0,350,4519,14054
2843,2,0,0,4,3,4,Female,6383,0,308,0,0,0,26668,38758
2863,1,0,0,3,3,4,Female,2354,0,190,0,0,215,28887,65936
2863,2,0,0,3,3,4,Female,3236,0,220,0,0,58,8408,50688
2897,1,0,0,2,2,4,Male,8895,0,437,0,0,0,919,2167
2897,2,0,0,2,2,4,Male,10398,0,903,0,431,0,1149,3554
2905,1,0,0,3,4,4,Female,330,0,0,0,922,0,1045,8598
2905,2,0,0,3,4,4,Female,3960,0,0,0,23627,0,1903,33478
2925,1,0,0,4,3,3,Female,0,0,0,0,184,0,4687,42383
2925,2,0,0,4,3,3,Female,0,0,0,0,0,0,7340,102689
2947,1,0,0,4,4,4,Female,33414,0,3744,0,0,1779,7860,84406
2947,2,0,0,4,4,4,Female,38465,0,2647,0,0,990,13629,44612
2989,1,0,0,3,4,4,Female,19659,0,14619,0,1410,7,2476,48709
2989,2,0,0,3,4,4,Female,12883,0,27732,0,864,0,6212,73557
3007,1,0,0,3,3,4,Male,3822,0,965,0,1527,0,4782,31386
3007,2,0,0,3,3,4,Male,1607,0,1530,0,2202,0,8142,17183
3017,1,0,0,5,3,4,Female,23086,0,0,0,0,4,1472,5002
3017,2,0,0,5,3,4,Female,1056,0,1589,0,0,0,1093,4872
3022,1,0,0,4,4,4,Male,4055,0,919,0,0,5100,3620,53276
