panel_id,week,tg,ii,age,income,education,gender,t_kakao_talk,t_anipang,t_kakao_story,t_kakao_game,t_non_kakao_game,t_non_kakao_story,t_non_kakao_talk,t_non_kakao
5959,1,0,0,4,3,2,Male,2503,0,28,0,6102,1998,8284,70921
5959,2,0,0,4,3,2,Male,174,0,0,0,1956,0,6493,52435
597,1,0,0,4,4,4,Male,14252,0,0,0,0,0,6225,19723
597,2,0,0,4,4,4,Male,6402,0,0,0,0,0,2091,8875
5975,1,0,0,3,3,4,Female,10428,0,9410,0,9268,0,3453,74332
5975,2,0,0,3,3,4,Female,13338,0,16828,0,5755,0,2223,73048
5982,1,0,0,4,4,4,Male,318,0,0,0,0,292,40856,50366
5982,2,0,0,4,4,4,Male,0,0,0,0,0,0,15440,18878
5987,1,1,0,5,4,4,Female,8236,0,7578,0,25640,333,4240,41637
5987,2,1,1,5,4,4,Female,13736,597,13031,160,30513,198,2587,47699
5994,1,0,0,5,4,4,Male,9855,0,0,0,0,0,11221,72219
5994,2,0,0,5,4,4,Male,8233,0,0,0,0,0,11903,53143
5995,1,1,0,3,4,4,Female,19543,0,1015,0,0,2634,857,8803
5995,2,1,1,3,4,4,Female,80772,25351,15937,3204,0,3459,4328,37415
6025,1,0,0,2,3,4,Male,8794,0,0,0,0,6513,7367,77878
6025,2,0,0,2,3,4,Male,7641,0,0,0,910,8392,8716,94756
6037,1,0,0,5,3,4,Male,4241,0,1622,0,0,4579,2073,13377
6037,2,0,0,5,3,4,Male,6904,0,3995,0,0,6919,1982,20698
6059,1,0,0,2,2,3,Male,16959,0,0,0,31354,1332,1215,83567
6059,2,0,0,2,2,3,Male,15175,0,4,0,52854,1267,399,114228
6070,1,0,0,2,2,4,Male,23427,0,622,0,42,14726,8882,54713
6070,2,0,0,2,2,4,Male,11341,0,495,0,0,9974,15534,70392
6079,1,0,0,2,4,4,Female,12809,0,0,0,0,1254,596,70557
6079,2,0,0,2,4,4,Female,18324,0,0,0,0,343,1401,62038
6090,1,0,0,3,3,3,Female,4875,0,6,0,6995,0,4031,25670
6090,2,0,0,3,3,3,Female,7225,0,97,0,0,0,3065,21026
6092,1,0,0,2,2,4,Male,26524,0,3084,0,0,11932,852,96515
6092,2,0,0,2,2,4,Male,33719,0,2107,0,0,14999,718,90687
6100,1,1,0,2,2,4,Male,12193,0,422,0,54014,0,21367,97309
6100,2,1,1,2,2,4,Male,11586,4669,176,1196,20417,0,10165,61664
6125,1,0,0,3,3,4,Male,0,0,0,0,0,0,3115,73738
6125,2,0,0,3,3,4,Male,0,0,0,0,0,0,6858,33346
6126,1,1,0,2,3,3,Female,2776,0,3297,0,123,0,3068,22841
6126,2,1,1,2,3,3,Female,5062,1025,873,249,1400,0,4411,36247
6141,1,0,0,3,4,4,Female,0,0,0,0,0,0,1856,3929
6141,2,0,0,3,4,4,Female,0,0,0,0,0,6,724,29302
6151,1,0,0,3,3,4,Male,0,0,0,0,517,6615,1165,19528
6151,2,0,0,3,3,4,Male,0,0,0,0,7740,6537,404,31184
6159,1,0,0,4,2,4,Male,2845,0,0,0,7557,0,2882,51295
6159,2,0,0,4,2,4,Male,2224,0,0,0,8766,126,2276,51499
6171,1,0,0,4,4,4,Male,2419,0,0,0,0,0,3081,7504
6171,2,0,0,4,4,4,Male,0,0,0,0,0,0,1463,85835
6192,1,0,0,5,3,4,Male,15754,0,233,0,0,4568,12961,45486
6192,2,0,0,5,3,4,Male,22012,0,342,0,0,122,5038,47348
6201,1,0,0,4,3,4,Male,38917,0,63,0,59166,985,19872,113373
6201,2,0,0,4,3,4,Male,18627,0,471,0,53443,848,21451,107135
6205,1,0,0,4,4,4,Male,16845,0,0,0,1469,0,3291,10553
6205,2,0,0,4,4,4,Male,9501,0,0,0,0,0,3328,8472
6226,1,0,0,3,3,4,Male,7115,0,0,0,13520,0,6828,55398
6226,2,0,0,3,3,4,Male,4969,0,0,0,11258,0,4220,57988
6230,1,0,0,3,4,4,Male,28659,0,43,0,2750,0,2575,38188
6230,2,0,0,3,4,4,Male,22162,0,22,0,1230,0,2655,35943
6247,1,1,0,2,3,3,Male,29968,0,0,0,2699,4715,3793,81025
6247,2,1,1,2,3,3,Male,35280,1572,0,0,0,4857,3702,54293
6259,1,0,0,4,3,4,Male,6515,0,2613,0,15,0,1675,5641
6259,2,0,0,4,3,4,Male,17701,0,3862,0,0,0,3751,13924
6262,1,0,0,1,2,1,Female,13995,0,814,0,0,805,689,39322
6262,2,0,0,1,2,1,Female,2150,0,706,0,0,574,654,74100
6267,1,0,0,4,3,4,Male,0,0,0,0,10219,0,113,53180
6267,2,0,0,4,3,4,Male,0,0,0,0,4419,0,995,34547
6289,1,0,0,3,3,4,Female,0,0,0,0,0,0,2592,63826
6289,2,0,0,3,3,4,Female,0,0,0,0,0,0,197,4589
6300,1,0,0,4,3,4,Male,10310,0,7144,0,598,1739,4414,78737
6300,2,0,0,4,3,4,Male,11489,0,6304,0,2249,1832,3313,122638
6341,1,0,0,5,3,4,Male,1622,0,0,0,0,124,1438,2362
6341,2,0,0,5,3,4,Male,800,0,0,0,0,236,1155,1894
6366,1,0,0,5,4,4,Male,624,0,0,0,93,0,620,84813
6366,2,0,0,5,4,4,Male,317,0,0,0,0,0,506,30599
6379,1,0,0,2,2,3,Male,2890,0,0,0,0,108,528,27791
6379,2,0,0,2,2,3,Male,2699,0,0,0,0,0,205,13957
6390,1,0,0,5,4,4,Male,2155,0,0,0,0,9148,15414,80451
6390,2,0,0,5,4,4,Male,1122,0,0,0,0,4754,29755,78215
6398,1,0,0,5,2,4,Female,1073,0,5020,0,0,0,5419,8399
6398,2,0,0,5,2,4,Female,1671,0,2600,0,0,10,1174,3186
6420,1,0,0,5,4,4,Male,0,0,0,0,0,0,1698,3009
6420,2,0,0,5,4,4,Male,0,0,0,0,0,0,1110,2326
6454,1,0,0,5,2,4,Male,0,0,0,0,0,0,23378,31107
6454,2,0,0,5,2,4,Male,210,0,0,0,0,0,442,20035
6456,1,0,0,5,3,2,Male,6474,0,916,0,0,0,6063,44255
6456,2,0,0,5,3,2,Male,5059,0,852,0,0,0,14413,53734
6461,1,0,0,5,3,2,Female,5429,0,39,0,14455,6531,2996,42366
6461,2,0,0,5,3,2,Female,5463,0,9,0,2739,4607,2963,28044
6483,1,0,0,5,4,4,Male,0,0,0,0,0,0,11651,11857
6483,2,0,0,5,4,4,Male,0,0,0,0,0,0,794,2470
6494,1,0,0,5,3,4,Male,2900,0,37,0,0,3228,28963,66876
6494,2,0,0,5,3,4,Male,3735,0,0,0,0,2146,6750,24790
6503,1,0,0,5,4,4,Female,726,0,0,0,8090,0,3052,67041
6503,2,0,0,5,4,4,Female,401,0,0,0,26,0,13898,61495
6504,1,0,0,5,3,4,Male,15680,0,1161,0,4778,858,25264,40362
6504,2,0,0,5,3,4,Male,32730,0,0,0,329,67,44798,50735
6514,1,0,0,5,4,2,Male,267,0,0,0,0,0,3229,21121
6514,2,0,0,5,4,2,Male,10856,0,0,0,0,0,6878,88362
6517,1,0,0,5,4,4,Male,3335,0,418,0,1702,0,3847,92597
6517,2,0,0,5,4,4,Male,3038,0,276,0,539,0,2640,79666
6524,1,0,0,5,4,4,Female,11227,0,1769,0,0,0,5775,34266
6524,2,0,0,5,4,4,Female,5677,0,647,0,0,0,5517,21573
6526,1,0,0,5,4,4,Male,917,0,35,0,0,0,12363,52119
6526,2,0,0,5,4,4,Male,6087,0,0,0,0,0,7397,45688
6536,1,0,0,2,2,3,Male,616,0,3,0,341,0,154,78029
6536,2,0,0,2,2,3,Male,643,0,0,0,0,0,288,23020
6556,1,0,0,4,3,4,Male,3563,0,0,0,326,159,1538,22265
6556,2,0,0,4,3,4,Male,15182,0,0,0,0,0,14442,64807
6559,1,0,0,3,4,4,Female,23740,0,766,0,15096,196,8272,73947
6559,2,0,0,3,4,4,Female,16601,0,278,0,11148,7,19478,86573
6571,1,0,0,3,3,4,Female,0,0,0,0,0,0,4508,9301
6571,2,0,0,3,3,4,Female,0,0,0,0,0,0,5764,8763
6606,1,0,0,4,4,4,Female,0,0,0,0,0,0,4577,47772
6606,2,0,0,4,4,4,Female,0,0,0,0,0,0,7042,32176
6610,1,0,0,3,4,4,Female,27379,0,0,0,3012,0,8995,27465
6610,2,0,0,3,4,4,Female,11555,0,0,0,9561,0,4712,19859
6626,1,0,0,4,4,4,Female,0,0,0,0,0,0,4577,47772
6626,2,0,0,4,4,4,Female,0,0,0,0,0,0,7042,32176
663,1,0,0,5,4,4,Male,3547,0,4307,0,10217,0,1194,15210
663,2,0,0,5,4,4,Male,2796,0,538,0,5088,0,589,15296
6632,1,0,0,4,4,4,Female,528,0,211,0,0,618,120,857
6632,2,0,0,4,4,4,Female,5901,0,2566,0,0,9875,11036,30045
6653,1,0,0,2,3,4,Male,10571,0,1491,0,16311,4134,9782,111137
6653,2,0,0,2,3,4,Male,4707,0,658,0,76513,2369,2011,133676
6661,1,0,0,2,4,3,Female,34091,0,0,0,36287,11706,1097,83175
6661,2,0,0,2,4,3,Female,28370,0,0,0,30508,11260,624,118687
6665,1,0,0,4,3,4,Female,12281,0,0,0,0,0,28747,64079
6665,2,0,0,4,3,4,Female,15066,0,0,0,0,0,18009,64995
6682,1,0,0,2,4,4,Male,15206,0,5464,0,0,4491,2789,94264
6682,2,0,0,2,4,4,Male,38001,0,2833,0,0,5474,2231,134583
670,1,0,0,3,3,4,Male,4887,0,0,0,20969,0,773,24274
670,2,0,0,3,3,4,Male,3575,0,0,0,26734,0,1886,38869
6702,1,0,0,2,4,4,Female,25491,0,6392,0,95,0,5145,40535
6702,2,0,0,2,4,4,Female,35513,0,6897,0,757,0,2433,24175
6703,1,1,0,2,4,3,Female,10208,0,4846,0,77515,48931,5846,210859
6703,2,1,1,2,4,3,Female,3948,135,2819,17,49019,16293,4763,209972
6706,1,0,0,2,2,4,Female,28649,0,657,0,0,0,1721,17347
6706,2,0,0,2,2,4,Female,43892,0,1490,0,0,2262,3176,12835
6717,1,0,0,5,2,2,Male,333,0,0,0,0,0,29576,30714
6717,2,0,0,5,2,2,Male,48,0,0,0,0,0,33447,57225
6729,1,0,0,2,3,2,Male,10181,0,0,0,51890,4839,2850,125286
6729,2,0,0,2,3,2,Male,7667,0,0,0,102113,3651,2103,147492
6761,1,0,0,2,2,2,Female,1872,0,0,0,9325,0,19283,101362
6761,2,0,0,2,2,2,Female,300,0,0,150,7254,0,11806,58241
680,1,0,0,3,3,4,Male,2920,0,0,0,160,16231,2541,34555
680,2,0,0,3,3,4,Male,1644,0,0,0,5071,4593,1253,18106
6820,1,0,0,4,2,4,Male,0,0,0,0,43,9,5221,30903
6820,2,0,0,4,2,4,Male,444,0,0,0,534,61,4305,28824
6825,1,0,0,5,4,4,Male,187,0,4,0,0,0,14138,19658
6825,2,0,0,5,4,4,Male,473,0,601,0,0,3,13609,16605
683,1,0,0,4,3,4,Male,6368,0,3506,0,42,150,6933,32915
683,2,0,0,4,3,4,Male,3430,0,3149,0,0,655,6002,40216
6904,1,0,0,4,2,4,Female,7059,0,0,0,1102,0,6861,19956
6904,2,0,0,4,2,4,Female,5870,0,0,0,14888,0,3224,27543
6997,1,0,0,2,4,4,Male,0,0,0,0,7545,0,233,42705
6997,2,0,0,2,4,4,Male,8,0,0,0,6159,0,216,29749
7008,1,0,0,4,4,4,Male,5136,0,43,0,0,18,6879,22119
7008,2,0,0,4,4,4,Male,9582,0,13,0,0,0,5666,17550
7026,1,0,0,4,3,4,Female,12862,0,6883,0,0,0,2517,9386
7026,2,0,0,4,3,4,Female,14935,0,5830,0,0,0,5129,10419
703,1,0,0,4,3,4,Male,1788,0,978,0,2784,2382,1984,69480
703,2,0,0,4,3,4,Male,3201,0,1544,0,12347,3439,1493,75452
7095,1,0,0,3,4,4,Male,1112,0,1908,0,8962,2282,8896,88647
7095,2,0,0,3,4,4,Male,1762,0,2225,0,0,1260,8552,63963
7114,1,0,0,3,2,2,Female,7874,0,7358,0,0,2596,38233,63406
7114,2,0,0,3,2,2,Female,7056,0,9072,0,0,9346,32777,104175
7117,1,0,0,4,4,4,Female,10969,0,0,0,0,4,1901,5988
7117,2,0,0,4,4,4,Female,1723,0,0,0,0,0,4011,5365
7125,1,0,0,2,3,3,Female,52241,0,0,0,14514,7768,485,36143
7125,2,0,0,2,3,3,Female,57829,0,0,0,6444,7500,552,42351
7222,1,0,0,2,4,3,Male,26747,0,0,0,0,177,2376,49286
7222,2,0,0,2,4,3,Male,22080,0,358,0,0,36,2833,65180
7243,1,0,0,3,3,4,Male,67,0,93,0,19830,1094,18929,56251
7243,2,0,0,3,3,4,Male,0,0,147,0,30929,493,5922,64916
7272,1,0,0,3,2,4,Male,5675,0,246,0,23400,0,4736,44676
7272,2,0,0,3,2,4,Male,6190,0,777,0,17803,0,2103,44248
7294,1,0,0,3,4,3,Male,10631,0,0,0,2909,0,2628,30149
7294,2,0,0,3,4,3,Male,6122,0,0,0,3825,0,3584,48185
7298,1,0,0,1,1,1,Female,2583,0,0,0,4593,4883,654,51721
7298,2,0,0,1,1,1,Female,2277,0,0,0,0,0,2438,88639
730,1,0,0,4,3,4,Male,572,0,1210,0,0,2037,1498,78462
730,2,0,0,4,3,4,Male,1034,0,5661,0,0,1004,1417,96431
7313,1,0,0,5,3,4,Male,0,0,0,0,821,0,1687,18057
7313,2,0,0,5,3,4,Male,0,0,0,0,0,0,2045,80349
7342,1,0,0,3,3,4,Male,0,0,0,0,0,0,3115,73738
7342,2,0,0,3,3,4,Male,0,0,0,0,0,0,6858,33346
7347,1,0,0,2,2,3,Male,5731,0,0,0,39188,163,1866,62232
7347,2,0,0,2,2,3,Male,4197,0,0,0,24703,50,1219,64425
7388,1,0,0,4,4,4,Female,482,0,0,0,8184,0,2616,14551
7388,2,0,0,4,4,4,Female,0,0,0,0,14019,0,35560,51186
7392,1,0,0,2,3,3,Male,1125,0,0,0,961,0,3547,23487
7392,2,0,0,2,3,3,Male,1941,0,0,0,0,0,629,32511
7407,1,0,0,3,3,4,Female,3096,0,544,0,0,0,1464,16642
7407,2,0,0,3,3,4,Female,4135,0,245,0,0,0,912,53615
7408,1,0,0,2,2,3,Male,16959,0,0,0,31354,1332,1215,83567
7408,2,0,0,2,2,3,Male,15175,0,4,0,52854,1267,399,114228
7410,1,0,0,4,4,4,Female,0,0,0,0,0,0,4577,47772
7410,2,0,0,4,4,4,Female,0,0,0,0,0,0,7042,32176
7455,1,1,0,3,3,4,Female,4944,0,175,0,18027,0,6985,104512
7455,2,1,1,3,3,4,Female,3187,138,977,0,15024,0,3180,91932
7471,1,0,0,1,3,1,Female,1137,0,76,0,0,0,1571,4754
7471,2,0,0,1,3,1,Female,1154,0,2242,0,0,16,1644,10388
7515,1,0,0,2,4,3,Male,57060,0,0,0,0,23488,1524,36657
7515,2,0,0,2,4,3,Male,22985,0,0,0,0,40899,25783,77840
7528,1,0,0,1,3,1,Male,3715,0,0,0,21661,10155,2841,57741
7528,2,0,0,1,3,1,Male,2681,0,0,0,31932,8354,906,54101
7578,1,0,0,1,3,1,Male,3715,0,0,0,21661,10155,2841,57741
7578,2,0,0,1,3,1,Male,2681,0,0,0,31932,8354,906,54101
7581,1,0,0,1,2,1,Female,13995,0,814,0,0,805,689,39322
7581,2,0,0,1,2,1,Female,2150,0,706,0,0,574,654,74100
7587,1,0,0,2,3,3,Male,51436,0,0,0,2018,10981,892,55254
7587,2,0,0,2,3,3,Male,31352,0,0,67,39693,6125,1344,91663
7622,1,0,0,2,2,3,Female,6496,0,0,0,10278,0,339,51081
7622,2,0,0,2,2,3,Female,2102,0,0,0,1359,0,2533,81689
763,1,0,0,3,3,4,Male,2237,0,379,0,0,0,1424,13942
763,2,0,0,3,3,4,Male,1134,0,0,0,0,0,1481,34306
7633,1,0,0,1,3,1,Female,6879,0,9133,0,0,122,5985,18816
7633,2,0,0,1,3,1,Female,11444,0,8431,0,109,10355,3321,41415
7654,1,0,0,2,3,4,Female,3705,0,0,0,12005,0,4722,21620
7654,2,0,0,2,3,4,Female,634,0,0,0,13888,0,12442,39333
7677,1,0,0,5,1,2,Male,115,0,0,0,0,0,2248,3644
7677,2,0,0,5,1,2,Male,18,0,0,0,0,0,2458,4441
771,1,1,0,4,4,4,Male,15173,0,1134,0,66299,0,1288,79300
771,2,1,1,4,4,4,Male,2924,275,948,0,97958,0,4315,123159
7768,1,0,0,2,3,1,Male,51436,0,0,0,2018,10981,892,55254
7768,2,0,0,2,3,1,Male,31352,0,0,67,39693,6125,1344,91663
7794,1,0,0,5,2,2,Male,333,0,0,0,0,0,29576,30714
7794,2,0,0,5,2,2,Male,48,0,0,0,0,0,33447,57225
7795,1,0,0,2,4,3,Female,21775,0,0,0,20846,16173,1876,68834
7795,2,0,0,2,4,3,Female,28310,0,0,0,13766,21236,1739,55958
784,1,0,0,4,3,4,Male,5393,0,0,0,0,0,12783,29169
784,2,0,0,4,3,4,Male,6100,0,0,0,0,0,12700,24232
7931,1,0,0,4,3,2,Male,549,0,0,0,1763,3009,1028,26320
7931,2,0,0,4,3,2,Male,353,0,0,0,156,1639,1042,8336
7968,1,0,0,2,2,4,Female,1699,0,2527,0,0,0,1959,28145
7968,2,0,0,2,2,4,Female,3314,0,2608,0,0,0,2808,27023
8020,1,0,0,1,3,1,Male,3715,0,0,0,21661,10155,2841,57741
8020,2,0,0,1,3,1,Male,2681,0,0,0,31932,8354,906,54101
8037,1,0,0,1,4,1,Male,28386,0,9053,0,5805,30,752,48545
8037,2,0,0,1,4,1,Male,46243,0,24422,0,589,0,176,45713
8078,1,0,0,1,3,1,Female,12334,0,4322,0,9824,4755,1166,120682
8078,2,0,0,1,3,1,Female,73185,0,8162,0,5514,28759,3226,113009
8108,1,0,0,4,4,4,Male,0,0,0,0,15289,3,15865,74793
8108,2,0,0,4,4,4,Male,0,0,0,0,9781,0,12483,98320
8128,1,0,0,2,2,4,Male,36499,0,102,0,35665,4848,325,59007
8128,2,0,0,2,2,4,Male,38656,0,0,0,0,2252,517,18793
8141,1,0,0,1,3,1,Male,3715,0,0,0,21661,10155,2841,57741
8141,2,0,0,1,3,1,Male,2681,0,0,0,31932,8354,906,54101
8158,1,0,0,4,1,2,Male,9303,0,1374,0,0,0,44,6507
8158,2,0,0,4,1,2,Male,8978,0,4999,0,0,0,347,15300
8180,1,0,0,2,3,3,Female,72795,0,499,0,0,46897,3243,70529
8180,2,0,0,2,3,3,Female,41142,0,27,0,0,28376,3276,46017
8197,1,0,0,3,4,4,Female,33387,0,10260,0,0,426,2682,23758
8197,2,0,0,3,4,4,Female,15687,0,9853,0,0,1519,1304,24022
8205,1,0,0,1,3,1,Male,572,0,3526,0,25,0,4756,36084
8205,2,0,0,1,3,1,Male,3623,0,4206,0,698,0,2868,30517
832,1,0,0,5,4,4,Male,267,0,0,0,0,0,3229,21121
832,2,0,0,5,4,4,Male,10856,0,0,0,0,0,6878,88362
8400,1,0,0,2,3,3,Male,51436,0,0,0,2018,10981,892,55254
8400,2,0,0,2,3,3,Male,31352,0,0,67,39693,6125,1344,91663
8480,1,0,0,2,3,3,Male,51436,0,0,0,2018,10981,892,55254
8480,2,0,0,2,3,3,Male,31352,0,0,67,39693,6125,1344,91663
8491,1,0,0,2,2,3,Male,18623,0,118,0,0,6861,1100,44578
8491,2,0,0,2,2,3,Male,27163,0,254,0,922,9266,353,58062
8526,1,0,0,2,3,3,Male,1125,0,0,0,961,0,3547,23487
8526,2,0,0,2,3,3,Male,1941,0,0,0,0,0,629,32511
8593,1,0,0,4,3,4,Male,6938,0,482,0,0,0,28359,75723
8593,2,0,0,4,3,4,Male,4919,0,171,0,0,0,4870,39291
8632,1,0,0,2,3,4,Female,8093,0,677,0,0,62,966,18786
8632,2,0,0,2,3,4,Female,29870,0,606,0,0,0,2199,9102
8634,1,0,0,5,3,4,Female,11239,0,0,0,0,0,10412,16225
8634,2,0,0,5,3,4,Female,9377,0,0,0,0,0,7897,17068
8693,1,0,0,2,3,3,Female,36028,0,0,0,0,1977,1581,34479
8693,2,0,0,2,3,3,Female,48992,0,321,0,0,0,467,43947
8756,1,0,0,3,2,2,Male,0,0,0,0,55111,0,1881,107393
8756,2,0,0,3,2,2,Male,0,0,0,0,97666,0,1405,176627
877,1,0,0,4,4,2,Male,2009,0,391,0,1959,79,11624,36460
877,2,0,0,4,4,2,Male,5059,0,1324,0,12973,259,2260,34258
8776,1,1,0,3,3,4,Female,4944,0,175,0,18027,0,6985,104512
8776,2,1,1,3,3,4,Female,3187,138,977,0,15024,0,3180,91932
8818,1,1,0,3,3,4,Female,4944,0,175,0,18027,0,6985,104512
8818,2,1,1,3,3,4,Female,3187,138,977,0,15024,0,3180,91932
887,1,0,0,3,4,4,Male,3484,0,895,0,19285,429,4092,32448
887,2,0,0,3,4,4,Male,1918,0,1468,0,41330,131,3160,56602
8912,1,0,0,4,3,4,Female,14672,0,240,0,52,0,1297,18121
8912,2,0,0,4,3,4,Female,13953,0,533,0,0,0,3973,14797
8933,1,0,0,3,3,4,Female,6556,0,164,0,23352,4659,4275,53187
8933,2,0,0,3,3,4,Female,4252,0,317,0,13144,2360,2982,35955
8949,1,0,0,2,3,4,Male,100713,0,0,0,0,0,2894,19269
8949,2,0,0,2,3,4,Male,136042,0,0,0,0,0,564,35742
9040,1,0,0,3,4,4,Male,43109,0,26,0,232,3682,2748,28303
9040,2,0,0,3,4,4,Male,15736,0,0,0,0,5052,1206,43259
9049,1,0,0,3,4,4,Female,2122,0,2803,0,377,8343,6319,40328
9049,2,0,0,3,4,4,Female,2384,0,1520,0,0,5674,8976,52822
9058,1,0,0,3,4,4,Male,13910,0,3621,0,0,0,6251,41391
9058,2,0,0,3,4,4,Male,20905,0,3804,0,0,0,10412,47635
9062,1,0,0,3,2,4,Male,0,0,0,0,0,0,34903,38530
9062,2,0,0,3,2,4,Male,0,0,0,0,0,0,220,545
9086,1,0,0,4,2,4,Male,3789,0,689,0,0,131,4994,65302
9086,2,0,0,4,2,4,Male,14461,0,896,0,0,61,6243,67678
9088,1,0,0,4,3,4,Male,0,0,0,0,26002,671,4625,74774
9088,2,0,0,4,3,4,Male,0,0,0,0,5047,242,920,6721
9093,1,0,0,3,3,4,Male,11248,0,160,0,14938,0,2813,81703
9093,2,0,0,3,3,4,Male,7627,0,3005,0,27808,223,3890,109422
9121,1,0,0,2,3,3,Male,6558,0,436,0,15,1679,135,95140
9121,2,0,0,2,3,3,Male,2031,0,0,0,1523,1181,108,95934
9165,1,0,0,2,3,3,Female,29910,0,184,0,0,8589,2428,98963
9165,2,0,0,2,3,3,Female,77261,0,0,0,0,13132,4130,69295
9193,1,0,0,3,3,4,Female,2770,0,0,0,0,0,2080,5738
9193,2,0,0,3,3,4,Female,2468,0,0,0,0,0,232,3949
925,1,0,0,3,3,4,Male,0,0,0,0,0,0,795,39094
925,2,0,0,3,3,4,Male,0,0,0,0,0,0,1257,27473
9314,1,0,0,2,3,4,Female,46456,0,2203,0,1487,4378,2882,32092
9314,2,0,0,2,3,4,Female,75346,0,1921,0,131,3445,2229,24713
9374,1,0,0,5,3,4,Male,255,0,6350,0,2449,3400,23883,39567
9374,2,0,0,5,3,4,Male,0,0,671,0,0,1197,299,2434
9390,1,0,0,5,2,2,Female,21324,0,83,0,6005,0,3912,14254
9390,2,0,0,5,2,2,Female,18530,0,0,0,1233,0,3895,10059
9405,1,0,0,5,3,4,Male,23809,0,0,0,0,0,2046,11384
9405,2,0,0,5,3,4,Male,2621,0,0,0,0,0,1631,28968
9459,1,0,0,3,3,4,Female,22663,0,6911,0,0,0,7768,158297
9459,2,0,0,3,3,4,Female,6288,0,6778,0,0,0,3915,212010
9482,1,0,0,2,2,3,Male,286,0,0,0,0,0,82,674
9482,2,0,0,2,2,3,Male,1030,0,0,0,7153,0,18,10547
949,1,0,0,3,4,3,Male,10631,0,0,0,2909,0,2628,30149
949,2,0,0,3,4,3,Male,6122,0,0,0,3825,0,3584,48185
9545,1,0,0,2,3,3,Male,51436,0,0,0,2018,10981,892,55254
9545,2,0,0,2,3,3,Male,31352,0,0,67,39693,6125,1344,91663
9617,1,0,0,4,3,4,Male,34712,0,2965,0,0,0,7656,21734
9617,2,0,0,4,3,4,Male,31542,0,1317,0,0,0,1904,32030
9625,1,1,0,3,4,4,Female,19543,0,1015,0,0,2634,857,8803
9625,2,1,1,3,4,4,Female,80772,25351,15937,3204,0,3459,4328,37415
9641,1,1,0,2,3,3,Female,63610,0,1471,0,15938,8974,1439,59546
9641,2,1,1,2,3,3,Female,78699,512,930,1158,11134,6526,1486,58872
9747,1,0,0,2,2,3,Female,4449,0,0,0,16787,478,299,27485
9747,2,0,0,2,2,3,Female,180,0,0,0,1592,317,311,3049
9751,1,1,0,2,3,3,Female,63610,0,1471,0,15938,8974,1439,59546
9751,2,1,1,2,3,3,Female,78699,512,930,1158,11134,6526,1486,58872
9811,1,0,0,1,3,1,Male,3715,0,0,0,21661,10155,2841,57741
9811,2,0,0,1,3,1,Male,2681,0,0,0,31932,8354,906,54101
9835,1,0,0,3,4,3,Male,10631,0,0,0,2909,0,2628,30149
9835,2,0,0,3,4,3,Male,6122,0,0,0,3825,0,3584,48185
9840,1,0,0,2,3,3,Male,1125,0,0,0,961,0,3547,23487
9840,2,0,0,2,3,3,Male,1941,0,0,0,0,0,629,32511
9884,1,0,0,4,4,4,Male,0,0,0,0,150,0,5080,10971
9884,2,0,0,4,4,4,Male,787,0,12,0,1146,0,7515,15493
9909,1,0,0,5,2,2,Male,0,0,0,0,0,0,2781,15613
9909,2,0,0,5,2,2,Male,7,0,0,0,0,0,525,585
9960,1,0,0,1,3,1,Female,23190,0,0,0,1288,42184,3277,66621
9960,2,0,0,1,3,1,Female,15825,0,0,0,611,57089,1384,105341
